_Language,English,English,,Language name - in English
GMStdBufferWrite_Story_1,"Write ${value} to buffer ${buffer}","Write ${value} to buffer ${buffer}",,dnd story text
GMStdBufferWrite_Story_2,"Write ${value} to buffer ${buffer} on ${applyto}","Write ${value} to buffer ${buffer} on ${applyto}",,dnd story text
GMStdBufferSeek_Story_1,"Seek to position ${pos} from start in buffer ${buffer}","Seek to position ${pos} from start in buffer ${buffer}",,dnd story text
GMStdBufferSeek_Story_2,"Seek to position ${pos} from start in buffer ${buffer} on ${applyto}","Seek to position ${pos} from start in buffer ${buffer} on ${applyto}",,dnd story text
GMStdBufferSeek_Story_3,"Seek to position ${pos} relative to position in buffer ${buffer}","Seek to position ${pos} relative to position in buffer ${buffer}",,dnd story text
GMStdBufferSeek_Story_4,"Seek to position ${pos} relative to position in buffer ${buffer} on ${applyto}","Seek to position ${pos} relative to position in buffer ${buffer} on ${applyto}",,dnd story text
GMStdBufferSeek_Story_5,"Seek to position ${pos} from end in buffer ${buffer}","Seek to position ${pos} from end in buffer ${buffer}",,dnd story text
GMStdBufferSeek_Story_6,"Seek to position ${pos} from end in buffer ${buffer} on ${applyto}","Seek to position ${pos} from end in buffer ${buffer} on ${applyto}",,dnd story text
GMStdBufferGetSize_Story_1,"Get size of buffer ${buffer} into ${target}","Get size of buffer ${buffer} into ${target}",,dnd story text
GMStdBufferGetSize_Story_2,"Get size of buffer ${buffer} into ${target} on ${applyto}","Get size of buffer ${buffer} into ${target} on ${applyto}",,dnd story text
GMStdBufferGetSize_Story_3,"Get size of buffer ${buffer} into temp ${target}","Get size of buffer ${buffer} into temp ${target}",,dnd story text
GMStdBufferGetSize_Story_4,"Get size of buffer ${buffer} into temp ${target} on ${applyto}","Get size of buffer ${buffer} into temp ${target} on ${applyto}",,dnd story text
GMStdBufferGetPosition_Story_1,"Get position in buffer ${buffer} into ${target}","Get position in buffer ${buffer} into ${target}",,dnd story text
GMStdBufferGetPosition_Story_2,"Get position in buffer ${buffer} into ${target} on ${applyto}","Get position in buffer ${buffer} into ${target} on ${applyto}",,dnd story text
GMStdBufferGetPosition_Story_3,"Get position in buffer ${buffer} into temp ${target}","Get position in buffer ${buffer} into temp ${target}",,dnd story text
GMStdBufferGetPosition_Story_4,"Get position in buffer ${buffer} into temp ${target} on ${applyto}","Get position in buffer ${buffer} into temp ${target} on ${applyto}",,dnd story text
GMStdBufferExists_Story_1,"If buffer ${buffer} does not exist","If buffer ${buffer} does not exist",,dnd story text
GMStdBufferExists_Story_2,"If buffer ${buffer} does not exist on ${applyto}","If buffer ${buffer} does not exist on ${applyto}",,dnd story text
GMStdBufferExists_Story_3,"If buffer ${buffer} exists","If buffer ${buffer} exists",,dnd story text
GMStdBufferExists_Story_4,"If buffer ${buffer} exists on ${applyto}","If buffer ${buffer} exists on ${applyto}",,dnd story text
GMStdBufferEOS_Story_1,"If end of buffer ${buffer} not reached","If end of buffer ${buffer} not reached",,dnd story text
GMStdBufferEOS_Story_2,"If end of buffer ${buffer} not reached on ${applyto}","If end of buffer ${buffer} not reached on ${applyto}",,dnd story text
GMStdBufferEOS_Story_3,"If end of buffer ${buffer} reached","If end of buffer ${buffer} reached",,dnd story text
GMStdBufferEOS_Story_4,"If end of buffer ${buffer} reached on ${applyto}","If end of buffer ${buffer} reached on ${applyto}",,dnd story text
GMStdBufferLoad_Story_1,"Load file ${filename} into buffer ${target}","Load file ${filename} into buffer ${target}",,dnd story text
GMStdBufferLoad_Story_2,"Load file ${filename} into buffer ${target} on ${applyto}","Load file ${filename} into buffer ${target} on ${applyto}",,dnd story text
GMStdBufferLoad_Story_3,"Load file ${filename} into buffer temp ${target}","Load file ${filename} into buffer temp ${target}",,dnd story text
GMStdBufferLoad_Story_4,"Load file ${filename} into buffer temp ${target} on ${applyto}","Load file ${filename} into buffer temp ${target} on ${applyto}",,dnd story text
GMStdBufferSave_Story_1,"Save buffer ${buffer} to file ${filename}","Save buffer ${buffer} to file ${filename}",,dnd story text
GMStdBufferSave_Story_2,"Save buffer ${buffer} to file ${filename} on ${applyto}","Save buffer ${buffer} to file ${filename} on ${applyto}",,dnd story text
GMStdFileRename_Story_1,"Rename file ${file1} to ${file2}","Rename file ${file1} to ${file2}",,dnd story text
GMStdFileRename_Story_2,"Rename file ${file1} to ${file2} on ${applyto}","Rename file ${file1} to ${file2} on ${applyto}",,dnd story text
GMStdFileCopy_Story_1,"Copy file ${file1} to ${file2}","Copy file ${file1} to ${file2}",,dnd story text
GMStdFileCopy_Story_2,"Copy file ${file1} to ${file2} on ${applyto}","Copy file ${file1} to ${file2} on ${applyto}",,dnd story text
GMStdFileDelete_Story_1,"Delete file ${file}","Delete file ${file}",,dnd story text
GMStdFileDelete_Story_2,"Delete file ${file} on ${applyto}","Delete file ${file} on ${applyto}",,dnd story text
GMStdOpenIni_Story_1,"Open ini file ${filename}","Open ini file ${filename}",,dnd story text
GMStdOpenIni_Story_2,"Open ini file ${filename} on ${applyto}","Open ini file ${filename} on ${applyto}",,dnd story text
GMStdCloseIni_Story_1,"Close ini file","Close ini file",,dnd story text
GMStdCloseIni_Story_2,"Close ini file on ${applyto}","Close ini file on ${applyto}",,dnd story text
GMStdIniWrite_Story_1,"Write ${value} under key ${key} in section ${section} to ini file","Write ${value} under key ${key} in section ${section} to ini file",,dnd story text
GMStdIniWrite_Story_2,"Write ${value} under key ${key} in section ${section} to ini file on ${applyto}","Write ${value} under key ${key} in section ${section} to ini file on ${applyto}",,dnd story text
GMStdIniRead_Story_1,"Read key ${key} in section ${section} and assign it to ${var}","Read key ${key} in section ${section} and assign it to ${var}",,dnd story text
GMStdIniRead_Story_2,"Read key ${key} in section ${section} and assign it to ${var} on ${applyto}","Read key ${key} in section ${section} and assign it to ${var} on ${applyto}",,dnd story text
GMStdIniRead_Story_3,"Read key ${key} in section ${section} and assign it to temp ${var}","Read key ${key} in section ${section} and assign it to temp ${var}",,dnd story text
GMStdIniRead_Story_4,"Read key ${key} in section ${section} and assign it to temp ${var} on ${applyto}","Read key ${key} in section ${section} and assign it to temp ${var} on ${applyto}",,dnd story text
GMStdIfFileExists_Story_1,"If file ${file} does not exist","If file ${file} does not exist",,dnd story text
GMStdIfFileExists_Story_2,"If file ${file} does not exist on ${applyto}","If file ${file} does not exist on ${applyto}",,dnd story text
GMStdIfFileExists_Story_3,"If file ${file} exists","If file ${file} exists",,dnd story text
GMStdIfFileExists_Story_4,"If file ${file} exists on ${applyto}","If file ${file} exists on ${applyto}",,dnd story text
GMStdDecimalToInteger_Story_1,"Round ${n} and assign it to ${var}","Round ${n} and assign it to ${var}",,dnd story text
GMStdDecimalToInteger_Story_2,"Round ${n} and assign it to ${var} on ${applyto}","Round ${n} and assign it to ${var} on ${applyto}",,dnd story text
GMStdDecimalToInteger_Story_3,"Round ${n} and assign it to temp ${var}","Round ${n} and assign it to temp ${var}",,dnd story text
GMStdDecimalToInteger_Story_4,"Round ${n} and assign it to temp ${var} on ${applyto}","Round ${n} and assign it to temp ${var} on ${applyto}",,dnd story text
GMStdDecimalToInteger_Story_5,"Ceil ${n} and assign it to ${var}","Ceil ${n} and assign it to ${var}",,dnd story text
GMStdDecimalToInteger_Story_6,"Ceil ${n} and assign it to ${var} on ${applyto}","Ceil ${n} and assign it to ${var} on ${applyto}",,dnd story text
GMStdDecimalToInteger_Story_7,"Ceil ${n} and assign it to temp ${var}","Ceil ${n} and assign it to temp ${var}",,dnd story text
GMStdDecimalToInteger_Story_8,"Ceil ${n} and assign it to temp ${var} on ${applyto}","Ceil ${n} and assign it to temp ${var} on ${applyto}",,dnd story text
GMStdDecimalToInteger_Story_9,"Floor ${n} and assign it to ${var}","Floor ${n} and assign it to ${var}",,dnd story text
GMStdDecimalToInteger_Story_10,"Floor ${n} and assign it to ${var} on ${applyto}","Floor ${n} and assign it to ${var} on ${applyto}",,dnd story text
GMStdDecimalToInteger_Story_11,"Floor ${n} and assign it to temp ${var}","Floor ${n} and assign it to temp ${var}",,dnd story text
GMStdDecimalToInteger_Story_12,"Floor ${n} and assign it to temp ${var} on ${applyto}","Floor ${n} and assign it to temp ${var} on ${applyto}",,dnd story text
GMStdStringToNumber_Story_1,"Convert ${value} to a string and assign it to ${var}","Convert ${value} to a string and assign it to ${var}",,dnd story text
GMStdStringToNumber_Story_2,"Convert ${value} to a string and assign it to ${var} on ${applyto}","Convert ${value} to a string and assign it to ${var} on ${applyto}",,dnd story text
GMStdStringToNumber_Story_3,"Convert ${value} to a string and assign it to temp ${var}","Convert ${value} to a string and assign it to temp ${var}",,dnd story text
GMStdStringToNumber_Story_4,"Convert ${value} to a string and assign it to temp ${var} on ${applyto}","Convert ${value} to a string and assign it to temp ${var} on ${applyto}",,dnd story text
GMStdNumberToString_Story_1,"Convert ${value} to a number and assign it to ${var}","Convert ${value} to a number and assign it to ${var}",,dnd story text
GMStdNumberToString_Story_2,"Convert ${value} to a number and assign it to ${var} on ${applyto}","Convert ${value} to a number and assign it to ${var} on ${applyto}",,dnd story text
GMStdNumberToString_Story_3,"Convert ${value} to a number and assign it to temp ${var}","Convert ${value} to a number and assign it to temp ${var}",,dnd story text
GMStdNumberToString_Story_4,"Convert ${value} to a number and assign it to temp ${var} on ${applyto}","Convert ${value} to a number and assign it to temp ${var} on ${applyto}",,dnd story text
GMStdGetRandomNumber_Story_1,"Get a random number between ${min} and ${max} into ${var}","Get a random number between ${min} and ${max} into ${var}",,dnd story text
GMStdGetRandomNumber_Story_2,"Get a random number between ${min} and ${max} into ${var} on ${applyto}","Get a random number between ${min} and ${max} into ${var} on ${applyto}",,dnd story text
GMStdGetRandomNumber_Story_3,"Get a random number between ${min} and ${max} into temp ${var}","Get a random number between ${min} and ${max} into temp ${var}",,dnd story text
GMStdGetRandomNumber_Story_4,"Get a random number between ${min} and ${max} into temp ${var} on ${applyto}","Get a random number between ${min} and ${max} into temp ${var} on ${applyto}",,dnd story text
GMStdRandomize_Story,"Randomize seed","Randomize seed",,dnd story text
GMStdChoose_Story_1,"Get a random element from a list into ${var}${show_input_count}","Get a random element from a list into ${var}${show_input_count}",,dnd story text
GMStdChoose_Story_2,"Get a random element from a list into ${var} on ${applyto}${show_input_count}","Get a random element from a list into ${var} on ${applyto}${show_input_count}",,dnd story text
GMStdChoose_Story_3,"Get a random element from a list into temp ${var}${show_input_count}","Get a random element from a list into temp ${var}${show_input_count}",,dnd story text
GMStdChoose_Story_4,"Get a random element from a list into temp ${var} on ${applyto}${show_input_count}","Get a random element from a list into temp ${var} on ${applyto}${show_input_count}",,dnd story text
GMStdSetViewVar_Story_1,"Set view camera of view ${view} to ${value}","Set view camera of view ${view} to ${value}",,dnd story text
GMStdSetViewVar_Story_2,"Set view camera of view ${view} to ${value} on ${applyto}","Set view camera of view ${view} to ${value} on ${applyto}",,dnd story text
GMStdSetViewVar_Story_3,"Set view visibility of view ${view} to ${value}","Set view visibility of view ${view} to ${value}",,dnd story text
GMStdSetViewVar_Story_4,"Set view visibility of view ${view} to ${value} on ${applyto}","Set view visibility of view ${view} to ${value} on ${applyto}",,dnd story text
GMStdSetViewVar_Story_5,"Set view port X of view ${view} to ${value}","Set view port X of view ${view} to ${value}",,dnd story text
GMStdSetViewVar_Story_6,"Set view port X of view ${view} to ${value} on ${applyto}","Set view port X of view ${view} to ${value} on ${applyto}",,dnd story text
GMStdSetViewVar_Story_7,"Set view port Y of view ${view} to ${value}","Set view port Y of view ${view} to ${value}",,dnd story text
GMStdSetViewVar_Story_8,"Set view port Y of view ${view} to ${value} on ${applyto}","Set view port Y of view ${view} to ${value} on ${applyto}",,dnd story text
GMStdSetViewVar_Story_9,"Set view port width of view ${view} to ${value}","Set view port width of view ${view} to ${value}",,dnd story text
GMStdSetViewVar_Story_10,"Set view port width of view ${view} to ${value} on ${applyto}","Set view port width of view ${view} to ${value} on ${applyto}",,dnd story text
GMStdSetViewVar_Story_11,"Set view port height of view ${view} to ${value}","Set view port height of view ${view} to ${value}",,dnd story text
GMStdSetViewVar_Story_12,"Set view port height of view ${view} to ${value} on ${applyto}","Set view port height of view ${view} to ${value} on ${applyto}",,dnd story text
GMStdSetViewVar_Story_13,"Set view surface id of view ${view} to ${value}","Set view surface id of view ${view} to ${value}",,dnd story text
GMStdSetViewVar_Story_14,"Set view surface id of view ${view} to ${value} on ${applyto}","Set view surface id of view ${view} to ${value} on ${applyto}",,dnd story text
GMStdGetViewVar_Story_1,"Get view camera of view ${view} into ${target}","Get view camera of view ${view} into ${target}",,dnd story text
GMStdGetViewVar_Story_2,"Get view camera of view ${view} into ${target} on ${applyto}","Get view camera of view ${view} into ${target} on ${applyto}",,dnd story text
GMStdGetViewVar_Story_3,"Get view camera of view ${view} into temp ${target}","Get view camera of view ${view} into temp ${target}",,dnd story text
GMStdGetViewVar_Story_4,"Get view camera of view ${view} into temp ${target} on ${applyto}","Get view camera of view ${view} into temp ${target} on ${applyto}",,dnd story text
GMStdGetViewVar_Story_5,"Get view visibility of view ${view} into ${target}","Get view visibility of view ${view} into ${target}",,dnd story text
GMStdGetViewVar_Story_6,"Get view visibility of view ${view} into ${target} on ${applyto}","Get view visibility of view ${view} into ${target} on ${applyto}",,dnd story text
GMStdGetViewVar_Story_7,"Get view visibility of view ${view} into temp ${target}","Get view visibility of view ${view} into temp ${target}",,dnd story text
GMStdGetViewVar_Story_8,"Get view visibility of view ${view} into temp ${target} on ${applyto}","Get view visibility of view ${view} into temp ${target} on ${applyto}",,dnd story text
GMStdGetViewVar_Story_9,"Get view port X of view ${view} into ${target}","Get view port X of view ${view} into ${target}",,dnd story text
GMStdGetViewVar_Story_10,"Get view port X of view ${view} into ${target} on ${applyto}","Get view port X of view ${view} into ${target} on ${applyto}",,dnd story text
GMStdGetViewVar_Story_11,"Get view port X of view ${view} into temp ${target}","Get view port X of view ${view} into temp ${target}",,dnd story text
GMStdGetViewVar_Story_12,"Get view port X of view ${view} into temp ${target} on ${applyto}","Get view port X of view ${view} into temp ${target} on ${applyto}",,dnd story text
GMStdGetViewVar_Story_13,"Get view port Y of view ${view} into ${target}","Get view port Y of view ${view} into ${target}",,dnd story text
GMStdGetViewVar_Story_14,"Get view port Y of view ${view} into ${target} on ${applyto}","Get view port Y of view ${view} into ${target} on ${applyto}",,dnd story text
GMStdGetViewVar_Story_15,"Get view port Y of view ${view} into temp ${target}","Get view port Y of view ${view} into temp ${target}",,dnd story text
GMStdGetViewVar_Story_16,"Get view port Y of view ${view} into temp ${target} on ${applyto}","Get view port Y of view ${view} into temp ${target} on ${applyto}",,dnd story text
GMStdGetViewVar_Story_17,"Get view port width of view ${view} into ${target}","Get view port width of view ${view} into ${target}",,dnd story text
GMStdGetViewVar_Story_18,"Get view port width of view ${view} into ${target} on ${applyto}","Get view port width of view ${view} into ${target} on ${applyto}",,dnd story text
GMStdGetViewVar_Story_19,"Get view port width of view ${view} into temp ${target}","Get view port width of view ${view} into temp ${target}",,dnd story text
GMStdGetViewVar_Story_20,"Get view port width of view ${view} into temp ${target} on ${applyto}","Get view port width of view ${view} into temp ${target} on ${applyto}",,dnd story text
GMStdGetViewVar_Story_21,"Get view port height of view ${view} into ${target}","Get view port height of view ${view} into ${target}",,dnd story text
GMStdGetViewVar_Story_22,"Get view port height of view ${view} into ${target} on ${applyto}","Get view port height of view ${view} into ${target} on ${applyto}",,dnd story text
GMStdGetViewVar_Story_23,"Get view port height of view ${view} into temp ${target}","Get view port height of view ${view} into temp ${target}",,dnd story text
GMStdGetViewVar_Story_24,"Get view port height of view ${view} into temp ${target} on ${applyto}","Get view port height of view ${view} into temp ${target} on ${applyto}",,dnd story text
GMStdGetViewVar_Story_25,"Get view surface id of view ${view} into ${target}","Get view surface id of view ${view} into ${target}",,dnd story text
GMStdGetViewVar_Story_26,"Get view surface id of view ${view} into ${target} on ${applyto}","Get view surface id of view ${view} into ${target} on ${applyto}",,dnd story text
GMStdGetViewVar_Story_27,"Get view surface id of view ${view} into temp ${target}","Get view surface id of view ${view} into temp ${target}",,dnd story text
GMStdGetViewVar_Story_28,"Get view surface id of view ${view} into temp ${target} on ${applyto}","Get view surface id of view ${view} into temp ${target} on ${applyto}",,dnd story text
GMStdGoToRoom_Story_1,"Go to room ${room}","Go to room ${room}",,dnd story text
GMStdGoToRoom_Story_2,"Go to room ${room} on ${applyto}","Go to room ${room} on ${applyto}",,dnd story text
GMStdNextRoom_Story,"Go to next room","Go to next room",,dnd story text
GMStdPreviousRoom_Story,"Go to previous room","Go to previous room",,dnd story text
GMStdRestartRoom_Story,"Restart current room","Restart current room",,dnd story text
GMStdIfFirstRoom_Story_1,"If this is not the first room","If this is not the first room",,dnd story text
GMStdIfFirstRoom_Story_2,"If this is the first room","If this is the first room",,dnd story text
GMStdIfLastRoom_Story_1,"If this is not the last room","If this is not the last room",,dnd story text
GMStdIfLastRoom_Story_2,"If this is the last room","If this is the last room",,dnd story text
GMStdGetCurrentRoom_Story_1,"Get current room into ${var}","Get current room into ${var}",,dnd story text
GMStdGetCurrentRoom_Story_2,"Get current room into ${var} on ${applyto}","Get current room into ${var} on ${applyto}",,dnd story text
GMStdGetCurrentRoom_Story_3,"Get current room into temp ${var}","Get current room into temp ${var}",,dnd story text
GMStdGetCurrentRoom_Story_4,"Get current room into temp ${var} on ${applyto}","Get current room into temp ${var} on ${applyto}",,dnd story text
GMStdStartPath_Story_1,"Start path ${path} with speed ${speed} and ${atend} on end","Start path ${path} with speed ${speed} and ${atend} on end",,dnd story text
GMStdStartPath_Story_2,"Start path ${path} with speed ${speed} and ${atend} on end on ${applyto}","Start path ${path} with speed ${speed} and ${atend} on end on ${applyto}",,dnd story text
GMStdStopPath_Story_1,"Stop following a path","Stop following a path",,dnd story text
GMStdStopPath_Story_2,"Stop following a path on ${applyto}","Stop following a path on ${applyto}",,dnd story text
GMStdPathPosition_Story_1,"Add ${position} to path position","Add ${position} to path position",,dnd story text
GMStdPathPosition_Story_2,"Add ${position} to path position on ${applyto}","Add ${position} to path position on ${applyto}",,dnd story text
GMStdPathPosition_Story_3,"Set path position to ${position}","Set path position to ${position}",,dnd story text
GMStdPathPosition_Story_4,"Set path position to ${position} on ${applyto}","Set path position to ${position} on ${applyto}",,dnd story text
GMStdPathGetPosition_Story_1,"Get path position into ${target}","Get path position into ${target}",,dnd story text
GMStdPathGetPosition_Story_2,"Get path position into ${target} on ${applyto}","Get path position into ${target} on ${applyto}",,dnd story text
GMStdPathGetPosition_Story_3,"Get path position into temp ${target}","Get path position into temp ${target}",,dnd story text
GMStdPathGetPosition_Story_4,"Get path position into temp ${target} on ${applyto}","Get path position into temp ${target} on ${applyto}",,dnd story text
GMStdPathSpeed_Story_1,"Add ${speed} to path speed","Add ${speed} to path speed",,dnd story text
GMStdPathSpeed_Story_2,"Add ${speed} to path speed on ${applyto}","Add ${speed} to path speed on ${applyto}",,dnd story text
GMStdPathSpeed_Story_3,"Set path speed to ${speed}","Set path speed to ${speed}",,dnd story text
GMStdPathSpeed_Story_4,"Set path speed to ${speed} on ${applyto}","Set path speed to ${speed} on ${applyto}",,dnd story text
GMStdPathGetSpeed_Story_1,"Get path speed into ${target}","Get path speed into ${target}",,dnd story text
GMStdPathGetSpeed_Story_2,"Get path speed into ${target} on ${applyto}","Get path speed into ${target} on ${applyto}",,dnd story text
GMStdPathGetSpeed_Story_3,"Get path speed into temp ${target}","Get path speed into temp ${target}",,dnd story text
GMStdPathGetSpeed_Story_4,"Get path speed into temp ${target} on ${applyto}","Get path speed into temp ${target} on ${applyto}",,dnd story text
GMStdSetTimeline_Story_1,"Start timeline ${timeline} and loop it","Start timeline ${timeline} and loop it",,dnd story text
GMStdSetTimeline_Story_2,"Start timeline ${timeline} and loop it on ${applyto}","Start timeline ${timeline} and loop it on ${applyto}",,dnd story text
GMStdSetTimeline_Story_3,"Start timeline ${timeline}","Start timeline ${timeline}",,dnd story text
GMStdSetTimeline_Story_4,"Start timeline ${timeline} on ${applyto}","Start timeline ${timeline} on ${applyto}",,dnd story text
GMStdSetTimeline_Story_5,"Set timeline ${timeline} and loop it","Set timeline ${timeline} and loop it",,dnd story text
GMStdSetTimeline_Story_6,"Set timeline ${timeline} and loop it on ${applyto}","Set timeline ${timeline} and loop it on ${applyto}",,dnd story text
GMStdSetTimeline_Story_7,"Set timeline ${timeline}","Set timeline ${timeline}",,dnd story text
GMStdSetTimeline_Story_8,"Set timeline ${timeline} on ${applyto}","Set timeline ${timeline} on ${applyto}",,dnd story text
GMStdPositionTimeline_Story_1,"Add ${position} to timeline position","Add ${position} to timeline position",,dnd story text
GMStdPositionTimeline_Story_2,"Add ${position} to timeline position on ${applyto}","Add ${position} to timeline position on ${applyto}",,dnd story text
GMStdPositionTimeline_Story_3,"Set timeline position to ${position}","Set timeline position to ${position}",,dnd story text
GMStdPositionTimeline_Story_4,"Set timeline position to ${position} on ${applyto}","Set timeline position to ${position} on ${applyto}",,dnd story text
GMStdSpeedTimeline_Story_1,"Add ${speed} to timeline speed","Add ${speed} to timeline speed",,dnd story text
GMStdSpeedTimeline_Story_2,"Add ${speed} to timeline speed on ${applyto}","Add ${speed} to timeline speed on ${applyto}",,dnd story text
GMStdSpeedTimeline_Story_3,"Set timeline speed to ${speed}","Set timeline speed to ${speed}",,dnd story text
GMStdSpeedTimeline_Story_4,"Set timeline speed to ${speed} on ${applyto}","Set timeline speed to ${speed} on ${applyto}",,dnd story text
GMStdSetTimelineState_Story_1,"Start timeline","Start timeline",,dnd story text
GMStdSetTimelineState_Story_2,"Start timeline on ${applyto}","Start timeline on ${applyto}",,dnd story text
GMStdSetTimelineState_Story_3,"Resume timeline","Resume timeline",,dnd story text
GMStdSetTimelineState_Story_4,"Resume timeline on ${applyto}","Resume timeline on ${applyto}",,dnd story text
GMStdSetTimelineState_Story_5,"Pause timeline","Pause timeline",,dnd story text
GMStdSetTimelineState_Story_6,"Pause timeline on ${applyto}","Pause timeline on ${applyto}",,dnd story text
GMStdSetTimelineState_Story_7,"Stop timeline","Stop timeline",,dnd story text
GMStdSetTimelineState_Story_8,"Stop timeline on ${applyto}","Stop timeline on ${applyto}",,dnd story text
GMStdRestartGame_Story,"Restart game","Restart game",,dnd story text
GMStdEndGame_Story,"Exit game","Exit game",,dnd story text
GMStdSaveGame_Story_1,"Save game to file ${filename}","Save game to file ${filename}",,dnd story text
GMStdSaveGame_Story_2,"Save game to file ${filename} on ${applyto}","Save game to file ${filename} on ${applyto}",,dnd story text
GMStdLoadGame_Story_1,"Load game from file ${filename}","Load game from file ${filename}",,dnd story text
GMStdLoadGame_Story_2,"Load game from file ${filename} on ${applyto}","Load game from file ${filename} on ${applyto}",,dnd story text
GMStdSetScore_Story_1,"Add ${score} to score","Add ${score} to score",,dnd story text
GMStdSetScore_Story_2,"Add ${score} to score on ${applyto}","Add ${score} to score on ${applyto}",,dnd story text
GMStdSetScore_Story_3,"Set score to ${score}","Set score to ${score}",,dnd story text
GMStdSetScore_Story_4,"Set score to ${score} on ${applyto}","Set score to ${score} on ${applyto}",,dnd story text
GMStdGetScore_Story_1,"Get score into ${var}","Get score into ${var}",,dnd story text
GMStdGetScore_Story_2,"Get score into ${var} on ${applyto}","Get score into ${var} on ${applyto}",,dnd story text
GMStdGetScore_Story_3,"Get score into temp ${var}","Get score into temp ${var}",,dnd story text
GMStdGetScore_Story_4,"Get score into temp ${var} on ${applyto}","Get score into temp ${var} on ${applyto}",,dnd story text
GMStdSetLives_Story_1,"Add ${lives} to lives","Add ${lives} to lives",,dnd story text
GMStdSetLives_Story_2,"Add ${lives} to lives on ${applyto}","Add ${lives} to lives on ${applyto}",,dnd story text
GMStdSetLives_Story_3,"Set lives to ${lives}","Set lives to ${lives}",,dnd story text
GMStdSetLives_Story_4,"Set lives to ${lives} on ${applyto}","Set lives to ${lives} on ${applyto}",,dnd story text
GMStdGetLives_Story_1,"Get lives into ${var}","Get lives into ${var}",,dnd story text
GMStdGetLives_Story_2,"Get lives into ${var} on ${applyto}","Get lives into ${var} on ${applyto}",,dnd story text
GMStdGetLives_Story_3,"Get lives into temp ${var}","Get lives into temp ${var}",,dnd story text
GMStdGetLives_Story_4,"Get lives into temp ${var} on ${applyto}","Get lives into temp ${var} on ${applyto}",,dnd story text
GMStdSetHealth_Story_1,"Add ${health} to health","Add ${health} to health",,dnd story text
GMStdSetHealth_Story_2,"Add ${health} to health on ${applyto}","Add ${health} to health on ${applyto}",,dnd story text
GMStdSetHealth_Story_3,"Set health to ${health}","Set health to ${health}",,dnd story text
GMStdSetHealth_Story_4,"Set health to ${health} on ${applyto}","Set health to ${health} on ${applyto}",,dnd story text
GMStdGetHealth_Story_1,"Get health into ${var}","Get health into ${var}",,dnd story text
GMStdGetHealth_Story_2,"Get health into ${var} on ${applyto}","Get health into ${var} on ${applyto}",,dnd story text
GMStdGetHealth_Story_3,"Get health into temp ${var}","Get health into temp ${var}",,dnd story text
GMStdGetHealth_Story_4,"Get health into temp ${var} on ${applyto}","Get health into temp ${var} on ${applyto}",,dnd story text
GMStdIfScore_Story_1,"If instance score is not equal to ${value}","If instance score is not equal to ${value}",,dnd story text
GMStdIfScore_Story_2,"If instance score is not equal to ${value} on ${applyto}","If instance score is not equal to ${value} on ${applyto}",,dnd story text
GMStdIfScore_Story_3,"If instance score is not less than ${value}","If instance score is not less than ${value}",,dnd story text
GMStdIfScore_Story_4,"If instance score is not less than ${value} on ${applyto}","If instance score is not less than ${value} on ${applyto}",,dnd story text
GMStdIfScore_Story_5,"If instance score is not greater than ${value}","If instance score is not greater than ${value}",,dnd story text
GMStdIfScore_Story_6,"If instance score is not greater than ${value} on ${applyto}","If instance score is not greater than ${value} on ${applyto}",,dnd story text
GMStdIfScore_Story_7,"If instance score is not less than or equal to ${value}","If instance score is not less than or equal to ${value}",,dnd story text
GMStdIfScore_Story_8,"If instance score is not less than or equal to ${value} on ${applyto}","If instance score is not less than or equal to ${value} on ${applyto}",,dnd story text
GMStdIfScore_Story_9,"If instance score is not greater than or equal to ${value}","If instance score is not greater than or equal to ${value}",,dnd story text
GMStdIfScore_Story_10,"If instance score is not greater than or equal to ${value} on ${applyto}","If instance score is not greater than or equal to ${value} on ${applyto}",,dnd story text
GMStdIfScore_Story_11,"If instance score is equal to ${value}","If instance score is equal to ${value}",,dnd story text
GMStdIfScore_Story_12,"If instance score is equal to ${value} on ${applyto}","If instance score is equal to ${value} on ${applyto}",,dnd story text
GMStdIfScore_Story_13,"If instance score is less than ${value}","If instance score is less than ${value}",,dnd story text
GMStdIfScore_Story_14,"If instance score is less than ${value} on ${applyto}","If instance score is less than ${value} on ${applyto}",,dnd story text
GMStdIfScore_Story_15,"If instance score is greater than ${value}","If instance score is greater than ${value}",,dnd story text
GMStdIfScore_Story_16,"If instance score is greater than ${value} on ${applyto}","If instance score is greater than ${value} on ${applyto}",,dnd story text
GMStdIfScore_Story_17,"If instance score is less than or equal to ${value}","If instance score is less than or equal to ${value}",,dnd story text
GMStdIfScore_Story_18,"If instance score is less than or equal to ${value} on ${applyto}","If instance score is less than or equal to ${value} on ${applyto}",,dnd story text
GMStdIfScore_Story_19,"If instance score is greater than or equal to ${value}","If instance score is greater than or equal to ${value}",,dnd story text
GMStdIfScore_Story_20,"If instance score is greater than or equal to ${value} on ${applyto}","If instance score is greater than or equal to ${value} on ${applyto}",,dnd story text
GMStdIfLives_Story_1,"If instance lives is not equal to ${value}","If instance lives is not equal to ${value}",,dnd story text
GMStdIfLives_Story_2,"If instance lives is not equal to ${value} on ${applyto}","If instance lives is not equal to ${value} on ${applyto}",,dnd story text
GMStdIfLives_Story_3,"If instance lives is not less than ${value}","If instance lives is not less than ${value}",,dnd story text
GMStdIfLives_Story_4,"If instance lives is not less than ${value} on ${applyto}","If instance lives is not less than ${value} on ${applyto}",,dnd story text
